Label,Probability
1,1.0
1,1.0
1,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
0,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
0,1.0
1,1.0
1,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
1,1.0
1,1.0
0,1.0
1,1.0
0,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
1,1.0
1,1.0
0,1.0
1,1.0
1,1.0
0,1.0
0,1.0
0,1.0
0,1.0
1,1.0
1,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
1,1.0
1,1.0
0,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,1.0
1,1.0
1,1.0
1,1.0
0,1.0
1,1.0
1,1.0
1,1.0
0,1.0
0,1.0
1,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
0,1.0
1,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
0,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
1,1.0
1,1.0
1,1.0
0,1.0
1,1.0
0,1.0
1,1.0
0,1.0
0,1.0
1,1.0
0,1.0
1,1.0
1,1.0
0,1.0
0,1.0
0,1.0
1,1.0
0,0.9523809523809523
1,0.9523809523809523
1,0.9523809523809523
1,0.9523809523809523
0,0.9523809523809523
1,0.9523809523809523
0,0.9523809523809523
1,0.95
1,0.95
0,0.95
1,0.95
1,0.95
1,0.95
0,0.95
1,0.9444444444444444
1,0.9444444444444444
0,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
0,0.9444444444444444
1,0.9444444444444444
1,0.9444444444444444
0,0.9444444444444444
1,0.9444444444444444
0,0.9444444444444444
1,0.9444444444444444
1,0.8666666666666667
0,0.8666666666666667
1,0.8666666666666667
0,0.8666666666666667
0,0.8666666666666667
0,0.8666666666666667
1,0.8666666666666667
1,0.8666666666666667
1,0.8571428571428571
1,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
1,0.8571428571428571
0,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
1,0.8571428571428571
1,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
0,0.8571428571428571
1,0.8571428571428571
1,0.8461538461538461
1,0.8461538461538461
0,0.8461538461538461
0,0.8461538461538461
1,0.8461538461538461
0,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8461538461538461
1,0.8421052631578947
0,0.8421052631578947
0,0.8421052631578947
1,0.8421052631578947
1,0.8421052631578947
1,0.8421052631578947
0,0.8421052631578947
0,0.8421052631578947
0,0.8421052631578947
1,0.8421052631578947
0,0.8421052631578947
1,0.8421052631578947
0,0.8421052631578947
1,0.8421052631578947
0,0.8421052631578947
1,0.8421052631578947
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8214285714285714
1,0.8214285714285714
1,0.8214285714285714
1,0.8214285714285714
0,0.8214285714285714
1,0.8214285714285714
1,0.8214285714285714
1,0.8214285714285714
1,0.8214285714285714
1,0.8214285714285714
0,0.8214285714285714
0,0.8214285714285714
1,0.8214285714285714
0,0.8214285714285714
0,0.8214285714285714
0,0.8214285714285714
1,0.8181818181818182
1,0.8181818181818182
0,0.8181818181818182
1,0.8181818181818182
0,0.8181818181818182
1,0.8181818181818182
1,0.8181818181818182
0,0.8
1,0.8
1,0.8
0,0.8
0,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
0,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
1,0.7906976744186046
0,0.7777777777777778
0,0.7777777777777778
0,0.7777777777777778
1,0.7777777777777778
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
0,0.7538461538461538
0,0.7538461538461538
1,0.7538461538461538
1,0.75
1,0.75
1,0.75
1,0.75
1,0.75
0,0.75
0,0.75
1,0.75
1,0.75
0,0.75
1,0.75
0,0.75
1,0.75
1,0.7297297297297297
0,0.7297297297297297
1,0.7297297297297297
0,0.7297297297297297
0,0.7297297297297297
1,0.7297297297297297
1,0.7297297297297297
1,0.7297297297297297
1,0.7297297297297297
0,0.7297297297297297
0,0.7297297297297297
0,0.7297297297297297
1,0.7297297297297297
0,0.7297297297297297
0,0.7297297297297297
1,0.7297297297297297
0,0.7272727272727273
1,0.7272727272727273
1,0.7272727272727273
1,0.7272727272727273
0,0.7272727272727273
0,0.7272727272727273
1,0.7272727272727273
0,0.7272727272727273
0,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
0,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
1,0.7068965517241379
0,0.7068965517241379
1,0.7068965517241379
1,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
0,0.7047619047619048
0,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
1,0.7047619047619048
0,0.7047619047619048
0,0.7047619047619048
1,0.7047619047619048
0,0.703125
1,0.703125
1,0.703125
1,0.703125
0,0.703125
0,0.703125
1,0.703125
0,0.703125
1,0.703125
1,0.703125
0,0.703125
1,0.703125
1,0.703125
0,0.703125
0,0.703125
0,0.703125
1,0.703125
1,0.703125
1,0.703125
1,0.703125
1,0.703125
0,0.703125
0,0.703125
0,0.703125
1,0.703125
0,0.703125
1,0.703125
0,0.703125
0,0.703125
1,0.703125
0,0.7
1,0.7
0,0.7
1,0.7
1,0.7
1,0.7
1,0.7
0,0.7
1,0.7
1,0.7
0,0.6842105263157895
0,0.6842105263157895
0,0.6842105263157895
1,0.6842105263157895
0,0.6842105263157895
0,0.6842105263157895
0,0.6842105263157895
0,0.6842105263157895
0,0.6842105263157895
1,0.6818181818181818
1,0.6818181818181818
0,0.6818181818181818
1,0.6818181818181818
0,0.6818181818181818
1,0.6818181818181818
1,0.6818181818181818
1,0.6818181818181818
0,0.673469387755102
1,0.673469387755102
0,0.673469387755102
1,0.673469387755102
0,0.673469387755102
0,0.673469387755102
0,0.673469387755102
1,0.673469387755102
0,0.673469387755102
0,0.673469387755102
1,0.673469387755102
0,0.673469387755102
0,0.673469387755102
1,0.673469387755102
1,0.673469387755102
0,0.673469387755102
1,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
0,0.6666666666666666
0,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
1,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
1,0.6666666666666666
1,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
1,0.6666666666666666
0,0.6666666666666666
0,0.6666666666666666
1,0.6578947368421053
0,0.6578947368421053
0,0.6578947368421053
1,0.6578947368421053
1,0.6578947368421053
1,0.6578947368421053
1,0.6578947368421053
0,0.6578947368421053
0,0.6578947368421053
0,0.6578947368421053
1,0.6551724137931034
0,0.6551724137931034
1,0.6551724137931034
1,0.6551724137931034
0,0.6551724137931034
1,0.6551724137931034
1,0.6551724137931034
1,0.6551724137931034
1,0.6551724137931034
0,0.6551724137931034
1,0.6551724137931034
0,0.6428571428571429
0,0.6428571428571429
0,0.6428571428571429
0,0.6428571428571429
1,0.6274509803921569
1,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
1,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
1,0.6274509803921569
1,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
0,0.6274509803921569
1,0.6268656716417911
1,0.6268656716417911
1,0.6268656716417911
1,0.6268656716417911
1,0.6268656716417911
1,0.6268656716417911
1,0.6268656716417911
