Label,Probability
0,0.875
0,0.875
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
0,0.8333333333333334
0,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
0,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.8333333333333334
1,0.7692307692307693
1,0.7692307692307693
1,0.7692307692307693
1,0.7692307692307693
1,0.7692307692307693
1,0.7692307692307693
0,0.7692307692307693
1,0.7692307692307693
0,0.7692307692307693
1,0.7692307692307693
1,0.7692307692307693
0,0.7692307692307693
1,0.7692307692307693
1,0.7692307692307693
0,0.7692307692307693
1,0.7692307692307693
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
0,0.6638418079096046
0,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.6638418079096046
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
1,0.5961538461538461
1,0.5961538461538461
0,0.5961538461538461
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
1,0.5885328836424958
0,0.5885328836424958
1,0.5885328836424958
